system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
1_+861808+203998,1407.5,17.5,1651.5,1246.0,1195.5,1097.0,1191.0,1173.5,1294.5,1454.0,1510.0,1600.5,385.0,18.32549704874562,77.41757475341187,0.11832528561353683,-0.044078417122364044,0.0,0.0,0.0,
1_+861808+203999,1407.5,17.5,1981.0,1448.5,1209.0,1124.0,1233.5,1275.0,1515.0,1706.5,1691.5,1927.0,385.0,18.32558688027403,77.41757475341187,0.15654227137565613,-0.07868751883506775,0.0,0.0,0.0,
1_+861808+204000,1407.5,17.5,1981.0,1448.5,1180.0,1089.5,1172.5,1275.0,1515.0,1706.5,1841.5,1927.0,385.0,18.325676711802444,77.41757475341187,0.22196170687675476,-0.036333583295345306,0.0,0.0,0.0,
1_+861808+204001,1471.0,26.0,2007.0,1448.0,1221.0,1107.0,1198.0,1284.0,1438.0,1640.0,1729.0,1870.0,299.0,18.325766543330857,77.41757475341187,0.1814144104719162,-0.07441113144159317,0.0,0.0,0.0,
1_+861808+204002,1407.5,17.5,1999.5,1471.5,1181.0,1091.0,1191.0,1297.0,1494.0,1704.5,1672.5,1898.0,385.0,18.325856374859267,77.41757475341187,0.1669236570596695,-0.09006039798259735,0.0,0.0,0.0,
1_+861808+204003,1418.0,17.5,1936.5,1459.0,1222.5,1097.0,1224.0,1262.5,1379.5,1555.5,1513.0,1721.5,412.5,18.32594620638768,77.41757475341187,0.10521548241376877,-0.12306983768939972,0.0,0.0,0.0,
1_+861808+204004,1418.0,17.5,1936.5,1459.0,1210.5,1105.0,1219.0,1262.5,1379.5,1555.5,1452.0,1721.5,412.5,18.326036037916094,77.41757475341187,0.08708444237709045,-0.14310035109519958,0.0,0.0,0.0,
1_+861808+204005,1418.0,17.5,1829.0,1399.5,1198.0,1100.5,1177.5,1194.5,1303.5,1441.0,1426.0,1626.5,412.5,18.326125869444503,77.41757475341187,0.09532856196165085,-0.12390635907649994,0.0,0.0,0.0,
1_+861808+204006,1418.0,17.5,1829.0,1399.5,1198.0,1074.0,1168.5,1194.5,1303.5,1441.0,1376.0,1626.5,412.5,18.326215700972917,77.41757475341187,0.08136729896068573,-0.14149609208106995,0.0,0.0,0.0,
1_+861808+204007,1418.0,17.5,1760.5,1353.0,1177.0,1060.0,1134.5,1146.5,1249.0,1390.0,1347.0,1553.5,412.5,18.326305532501326,77.41757475341187,0.08559925854206085,-0.13307806849479675,0.0,0.0,0.0,
1_+861808+204008,1418.0,17.5,1760.5,1353.0,1182.0,1059.5,1130.0,1146.5,1249.0,1390.0,1360.5,1553.5,412.5,18.32639536402974,77.41757475341187,0.09267131984233856,-0.12811975181102753,0.0,0.0,0.0,
1_+861808+204009,1398.0,17.0,1784.0,1370.5,1187.0,1063.5,1146.0,1167.5,1262.0,1419.0,1384.5,1572.0,381.0,18.326485195558153,77.41757475341187,0.09434203803539276,-0.12591710686683655,0.0,0.0,0.0,
1_+861808+204010,1398.0,17.0,1784.0,1370.5,1181.5,1068.5,1156.0,1167.5,1262.0,1419.0,1386.0,1572.0,381.0,18.326575027086562,77.41757475341187,0.09056934714317322,-0.12538820505142212,0.0,0.0,0.0,
1_+861809+203988,1445.0,24.0,1244.0,887.0,1196.0,1025.0,994.0,1012.0,1113.0,1247.0,1162.0,1404.0,250.0,18.3245987334615,77.41766458494027,0.07792207598686218,-0.034081462770700455,0.0,0.0,0.0,
1_+861809+203989,1378.0,16.0,1164.5,883.5,1121.0,962.5,973.0,974.5,1045.0,1165.0,1098.5,1220.0,308.5,18.324688564989913,77.41766458494027,0.060574740171432495,-0.029297301545739174,0.0,0.0,0.0,
1_+861809+203990,1378.0,16.0,1164.5,883.5,1115.0,961.5,977.0,974.5,1045.0,1165.0,1049.0,1220.0,308.5,18.324778396518326,77.41766458494027,0.035846296697854996,-0.05196358263492584,0.0,0.0,0.0,
1_+861809+203991,1387.5,16.5,1156.5,873.0,1119.5,971.5,975.5,979.0,1071.5,1181.0,1062.5,1254.0,328.0,18.324868228046736,77.41766458494027,0.043099064379930496,-0.042335882782936096,0.0,0.0,0.0,
1_+861809+203992,1387.5,16.5,1156.5,873.0,1122.5,975.5,955.0,979.0,1071.5,1181.0,1121.0,1254.0,328.0,18.32495805957515,77.41766458494027,0.08003860712051392,-0.015818506479263306,0.0,0.0,0.0,
1_+861809+203993,,,,,,,,,,,,,,18.325047891103562,77.41766458494027,,,,,,
1_+861809+203994,1455.0,24.0,1236.0,881.0,1191.0,1032.0,1043.0,1019.0,1146.0,1294.0,1160.0,1393.0,267.0,18.325137722631972,77.41766458494027,0.05310939624905586,-0.03171953186392784,0.0,0.0,0.0,
1_+861809+203995,1387.5,16.5,1351.5,1009.5,1136.0,990.0,1029.0,1043.5,1150.5,1253.0,1142.0,1359.5,328.0,18.325227554160385,77.41766458494027,0.05214763060212135,-0.08351083844900131,0.0,0.0,0.0,
1_+861809+203996,1387.5,16.5,1351.5,1009.5,1140.0,1000.5,1044.5,1043.5,1150.5,1253.0,1184.5,1359.5,328.0,18.325317385688795,77.41766458494027,0.06289374083280563,-0.0653691217303276,0.0,0.0,0.0,
1_+861809+203997,1409.0,17.0,1733.5,1294.0,1161.0,1029.5,1080.0,1183.0,1335.0,1494.0,1318.5,1650.0,397.5,18.325407217217208,77.41766458494027,0.09951771050691605,-0.13466669619083405,0.0,0.0,0.0,
1_+861809+203998,1409.0,17.0,1733.5,1294.0,1199.5,1092.5,1183.0,1183.0,1335.0,1494.0,1530.5,1650.0,397.5,18.32549704874562,77.41766458494027,0.1281294971704483,-0.060836225748062134,0.0,0.0,0.0,
1_+861809+203999,1409.0,17.0,2057.0,1483.0,1213.0,1144.5,1257.0,1305.5,1500.5,1707.5,1646.5,1908.0,397.5,18.32558688027403,77.41766458494027,0.13385522365570068,-0.11090287566184998,0.0,0.0,0.0,
1_+861809+204000,1409.0,17.0,2057.0,1483.0,1212.0,1123.5,1260.0,1305.5,1500.5,1707.5,1761.5,1908.0,397.5,18.325676711802444,77.41766458494027,0.1654563695192337,-0.07758821547031403,0.0,0.0,0.0,
1_+861809+204001,1409.0,17.0,2023.5,1467.5,1193.0,1096.0,1221.5,1278.5,1484.0,1675.5,1712.5,1922.5,397.5,18.325766543330857,77.41766458494027,0.16734859347343445,-0.08324296772480011,0.0,0.0,0.0,
1_+861809+204002,1409.0,17.0,2023.5,1467.5,1193.5,1104.5,1220.5,1278.5,1484.0,1675.5,1631.5,1922.5,397.5,18.325856374859267,77.41766458494027,0.14364860951900482,-0.10759224742650986,0.0,0.0,0.0,
1_+861809+204003,1412.5,16.5,1986.5,1480.5,1221.5,1121.5,1247.5,1262.0,1409.0,1613.0,1554.5,1794.0,408.0,18.32594620638768,77.41766458494027,0.10917042940855026,-0.12231297791004181,0.0,0.0,0.0,
1_+861809+204004,1412.5,16.5,1986.5,1480.5,1202.5,1121.0,1224.0,1262.0,1409.0,1613.0,1534.0,1794.0,408.0,18.326036037916094,77.41766458494027,0.11210255324840546,-0.12877599895000458,0.0,0.0,0.0,
1_+861809+204005,1412.5,16.5,1920.5,1457.5,1201.5,1104.0,1207.5,1224.5,1367.5,1537.0,1472.5,1703.5,408.0,18.326125869444503,77.41766458494027,0.09846237301826477,-0.132354274392128,0.0,0.0,0.0,
1_+861809+204006,1412.5,16.5,1920.5,1457.5,1196.0,1087.0,1181.5,1224.5,1367.5,1537.0,1434.5,1703.5,408.0,18.326215700972917,77.41766458494027,0.09634759277105331,-0.1451312005519867,0.0,0.0,0.0,
1_+861809+204007,1412.5,16.5,1845.0,1403.5,1170.5,1060.0,1141.5,1187.0,1319.5,1467.5,1395.5,1648.0,408.0,18.326305532501326,77.41766458494027,0.09984564781188965,-0.13888810575008392,0.0,0.0,0.0,
1_+861809+204008,1412.5,16.5,1845.0,1403.5,1174.5,1066.0,1145.0,1187.0,1319.5,1467.5,1370.0,1648.0,408.0,18.32639536402974,77.41766458494027,0.08958548307418823,-0.14773038029670715,0.0,0.0,0.0,
1_+861809+204009,1401.5,16.5,1798.5,1355.0,1183.0,1064.0,1150.5,1186.5,1322.0,1503.0,1381.5,1654.0,380.5,18.326485195558153,77.41766458494027,0.09120313078165054,-0.13119688630104065,0.0,0.0,0.0,
1_+861810+203987,1311.0,8.0,1257.0,970.0,1091.0,998.0,988.0,1026.0,1233.0,1301.0,1256.0,1407.0,367.0,18.32450890193309,77.41775441646868,0.1194295883178711,-3.979307657573372E-4,0.0,0.0,0.0,
1_+861810+203988,1445.0,24.0,1244.0,887.0,1191.0,1023.0,998.0,1012.0,1113.0,1247.0,1189.0,1404.0,250.0,18.3245987334615,77.41775441646868,0.08733424544334412,-0.022605836391448975,0.0,0.0,0.0,
1_+861810+203989,1378.0,16.0,1164.5,883.5,1119.0,969.5,959.0,974.5,1045.0,1165.0,1082.5,1220.0,308.5,18.324688564989913,77.41775441646868,0.060636818408966064,-0.03655490279197693,0.0,0.0,0.0,
1_+861810+203990,1378.0,16.0,1164.5,883.5,1117.5,964.0,956.0,974.5,1045.0,1165.0,1044.0,1220.0,308.5,18.324778396518326,77.41775441646868,0.04447517171502113,-0.05435220152139664,0.0,0.0,0.0,
1_+861810+203991,1387.5,16.5,1156.5,873.0,1118.5,954.5,957.0,979.0,1071.5,1181.0,1056.5,1254.0,328.0,18.324868228046736,77.41775441646868,0.04960102587938309,-0.04520350694656372,0.0,0.0,0.0,
1_+861810+203992,1320.0,9.0,1145.0,890.0,1058.0,922.0,941.0,962.0,1025.0,1130.0,1059.0,1224.0,389.0,18.32495805957515,77.41775441646868,0.05900000035762787,-0.03901996463537216,0.0,0.0,0.0,
1_+861810+203993,,,,,,,,,,,,,,18.325047891103562,77.41775441646868,,,,,,
1_+861810+203994,1455.0,24.0,1236.0,881.0,1175.0,1015.0,1017.0,1019.0,1146.0,1294.0,1135.0,1393.0,267.0,18.325137722631972,77.41775441646868,0.054832715541124344,-0.04259806126356125,0.0,0.0,0.0,
1_+861810+203995,1387.5,16.5,1351.5,1009.5,1128.5,991.0,1011.0,1043.5,1150.5,1253.0,1141.0,1359.5,328.0,18.325227554160385,77.41775441646868,0.06067312881350517,-0.08394622802734375,0.0,0.0,0.0,
1_+861810+203996,1387.5,16.5,1351.5,1009.5,1141.5,1005.5,1039.0,1043.5,1150.5,1253.0,1185.5,1359.5,328.0,18.325317385688795,77.41775441646868,0.06613533198833466,-0.06510266661643982,0.0,0.0,0.0,
1_+861810+203997,1409.0,17.0,1733.5,1294.0,1166.5,1040.0,1092.5,1183.0,1335.0,1494.0,1363.0,1650.0,397.5,18.325407217217208,77.41775441646868,0.11023025959730148,-0.11863663792610168,0.0,0.0,0.0,
1_+861810+203998,1409.0,17.0,1733.5,1294.0,1206.0,1092.0,1195.0,1183.0,1335.0,1494.0,1554.5,1650.0,397.5,18.32549704874562,77.41775441646868,0.1310320496559143,-0.052753906697034836,0.0,0.0,0.0,
1_+861810+203999,1409.0,17.0,2057.0,1483.0,1210.0,1112.0,1236.0,1305.5,1500.5,1707.5,1582.0,1908.0,397.5,18.32558688027403,77.41775441646868,0.12282060831785202,-0.13025686144828796,0.0,0.0,0.0,
1_+861810+204000,1409.0,17.0,2057.0,1483.0,1220.5,1110.0,1243.0,1305.5,1500.5,1707.5,1580.5,1908.0,397.5,18.325676711802444,77.41775441646868,0.11953761428594589,-0.1307281255722046,0.0,0.0,0.0,
1_+861810+204001,1409.0,17.0,2023.5,1467.5,1205.0,1101.0,1211.0,1278.5,1484.0,1675.5,1559.0,1922.5,397.5,18.325766543330857,77.41775441646868,0.12562160193920135,-0.12966376543045044,0.0,0.0,0.0,
1_+861810+204002,1409.0,17.0,2023.5,1467.5,1194.0,1084.0,1216.0,1278.5,1484.0,1675.5,1545.5,1922.5,397.5,18.325856374859267,77.41775441646868,0.11929971724748611,-0.1339399814605713,0.0,0.0,0.0,
1_+861810+204003,1412.5,16.5,1986.5,1480.5,1193.0,1086.5,1212.0,1262.0,1409.0,1613.0,1574.0,1794.0,408.0,18.32594620638768,77.41775441646868,0.12974292039871216,-0.1160224974155426,0.0,0.0,0.0,
1_+861810+204004,1412.5,16.5,1986.5,1480.5,1206.5,1106.5,1214.5,1262.0,1409.0,1613.0,1551.0,1794.0,408.0,18.326036037916094,77.41775441646868,0.1216350644826889,-0.12315961718559265,0.0,0.0,0.0,
1_+861810+204005,1412.5,16.5,1920.5,1457.5,1212.5,1103.5,1220.5,1224.5,1367.5,1537.0,1504.0,1703.5,408.0,18.326125869444503,77.41775441646868,0.104053795337677,-0.12162894755601883,0.0,0.0,0.0,
1_+861810+204006,1412.5,16.5,1920.5,1457.5,1198.5,1096.0,1193.0,1224.5,1367.5,1537.0,1498.5,1703.5,408.0,18.326215700972917,77.41775441646868,0.11351516097784042,-0.12342636287212372,0.0,0.0,0.0,
1_+861810+204007,1412.5,16.5,1845.0,1403.5,1179.0,1070.5,1152.5,1187.0,1319.5,1467.5,1466.0,1648.0,408.0,18.326305532501326,77.41775441646868,0.11965785920619965,-0.11449678242206573,0.0,0.0,0.0,
1_+861810+204008,1412.5,16.5,1845.0,1403.5,1184.0,1075.5,1165.5,1187.0,1319.5,1467.5,1414.5,1648.0,408.0,18.32639536402974,77.41775441646868,0.0964975655078888,-0.13210877776145935,0.0,0.0,0.0,
1_+861810+204009,1401.5,16.5,1798.5,1355.0,1186.0,1067.0,1170.5,1186.5,1322.0,1503.0,1388.5,1654.0,380.5,18.326485195558153,77.41775441646868,0.0852881520986557,-0.128656804561615,0.0,0.0,0.0,
1_+861811+203987,1378.0,16.0,1273.5,959.0,1151.0,1009.5,1044.5,1060.0,1177.5,1269.5,1157.5,1361.5,308.5,18.32450890193309,77.4178442479971,0.05147850513458252,-0.04770902544260025,0.0,0.0,0.0,
1_+861811+203988,1378.0,16.0,1273.5,959.0,1132.0,1006.5,1033.0,1060.0,1177.5,1269.5,1170.0,1361.5,308.5,18.3245987334615,77.4178442479971,0.06211617588996887,-0.042378757148981094,0.0,0.0,0.0,
1_+861811+203989,1378.0,16.0,1250.0,939.5,1114.5,960.5,973.0,1036.0,1120.5,1236.5,1100.5,1313.5,308.5,18.324688564989913,77.4178442479971,0.06134930998086929,-0.06372739374637604,0.0,0.0,0.0,
1_+861811+203990,1378.0,16.0,1250.0,939.5,1115.0,950.5,967.0,1036.0,1120.5,1236.5,1066.0,1313.5,308.5,18.324778396518326,77.4178442479971,0.048964422196149826,-0.07945472747087479,0.0,0.0,0.0,
1_+861811+203991,1387.5,16.5,1245.5,943.0,1111.5,967.5,973.0,1032.0,1098.5,1228.5,1081.5,1303.5,328.0,18.324868228046736,77.4178442479971,0.0529947504401207,-0.07048100233078003,0.0,0.0,0.0,
1_+861811+203992,1387.5,16.5,1245.5,943.0,1129.5,976.0,1007.0,1032.0,1098.5,1228.5,1096.5,1303.5,328.0,18.32495805957515,77.4178442479971,0.04252152517437935,-0.06379206478595734,0.0,0.0,0.0,
1_+861811+203993,1387.5,16.5,1272.0,955.0,1132.0,993.5,1011.5,1035.0,1119.5,1245.0,1149.5,1322.0,328.0,18.325047891103562,77.4178442479971,0.06392880529165268,-0.05055196210741997,0.0,0.0,0.0,
1_+861811+203994,1387.5,16.5,1272.0,955.0,1128.5,981.0,1005.0,1035.0,1119.5,1245.0,1113.5,1322.0,328.0,18.325137722631972,77.4178442479971,0.05136573314666748,-0.06641674041748047,0.0,0.0,0.0,
1_+861811+203995,1387.5,16.5,1409.5,1064.5,1131.5,988.0,1013.5,1066.5,1139.5,1278.5,1139.5,1361.0,328.0,18.325227554160385,77.4178442479971,0.05887562409043312,-0.1055116206407547,0.0,0.0,0.0,
1_+861811+203996,1387.5,16.5,1409.5,1064.5,1139.0,1007.5,1044.5,1066.5,1139.5,1278.5,1190.0,1361.0,328.0,18.325317385688795,77.4178442479971,0.06538309156894684,-0.08409950137138367,0.0,0.0,0.0,
1_+861811+203997,1409.0,17.0,1806.5,1347.0,1172.0,1045.5,1109.5,1200.5,1352.0,1504.0,1368.0,1706.5,397.5,18.325407217217208,77.4178442479971,0.10400912165641785,-0.13767479360103607,0.0,0.0,0.0,
1_+861811+203998,1409.0,17.0,1806.5,1347.0,1207.5,1092.5,1202.5,1200.5,1352.0,1504.0,1519.0,1706.5,397.5,18.32549704874562,77.4178442479971,0.11628397554159164,-0.08532196283340454,0.0,0.0,0.0,
1_+861811+203999,1409.0,17.0,2064.5,1515.0,1210.5,1114.0,1215.5,1311.5,1444.5,1627.0,1577.0,1832.0,397.5,18.32558688027403,77.4178442479971,0.1294984519481659,-0.13373807072639465,0.0,0.0,0.0,
1_+861811+204000,1409.0,17.0,2064.5,1515.0,1217.5,1116.5,1248.5,1311.5,1444.5,1627.0,1570.5,1832.0,397.5,18.325676711802444,77.4178442479971,0.11420917510986328,-0.13577623665332794,0.0,0.0,0.0,
1_+861811+204001,1409.0,17.0,1992.0,1458.5,1203.5,1105.5,1215.5,1275.5,1441.5,1607.5,1559.0,1830.0,397.5,18.325766543330857,77.4178442479971,0.12368985265493393,-0.12203583121299744,0.0,0.0,0.0,
1_+861811+204002,1409.0,17.0,1992.0,1458.5,1183.5,1070.0,1179.5,1275.5,1441.5,1607.5,1600.0,1830.0,397.5,18.325856374859267,77.4178442479971,0.1512231081724167,-0.10917715728282928,0.0,0.0,0.0,
1_+861811+204003,1412.5,16.5,1949.5,1449.0,1176.0,1074.5,1172.5,1251.5,1425.0,1616.5,1676.5,1835.5,408.0,18.32594620638768,77.4178442479971,0.1771608591079712,-0.07528045773506165,0.0,0.0,0.0,
1_+861811+204004,1412.5,16.5,1949.5,1449.0,1213.5,1110.0,1233.5,1251.5,1425.0,1616.5,1597.5,1835.5,408.0,18.326036037916094,77.4178442479971,0.12826931476593018,-0.09947898983955383,0.0,0.0,0.0,
1_+861811+204005,1412.5,16.5,1944.5,1482.5,1212.5,1111.0,1217.0,1232.0,1367.5,1537.0,1496.5,1741.0,408.0,18.326125869444503,77.4178442479971,0.10302818566560745,-0.13015547394752502,0.0,0.0,0.0,
1_+861811+204006,1412.5,16.5,1944.5,1482.5,1194.0,1089.0,1182.0,1232.0,1367.5,1537.0,1470.5,1741.0,408.0,18.326215700972917,77.4178442479971,0.10874990373849869,-0.13877469301223755,0.0,0.0,0.0,
1_+861811+204007,1412.5,16.5,1911.5,1425.0,1188.5,1085.5,1192.5,1223.5,1398.5,1604.0,1502.5,1792.5,408.0,18.326305532501326,77.4178442479971,0.11502334475517273,-0.11977960169315338,0.0,0.0,0.0,
1_+861811+204008,1412.5,16.5,1911.5,1425.0,1175.5,1070.5,1156.0,1223.5,1398.5,1604.0,1534.0,1792.5,408.0,18.32639536402974,77.4178442479971,0.14049474895000458,-0.10954703390598297,0.0,0.0,0.0,
1_+861811+204009,1401.5,16.5,1803.0,1298.0,1172.0,1056.5,1145.5,1236.0,1490.5,1678.5,1524.0,1832.0,380.5,18.326485195558153,77.4178442479971,0.1417682021856308,-0.08392582833766937,0.0,0.0,0.0,
1_+861812+203987,1378.0,16.0,1273.5,959.0,1174.5,1053.5,1108.5,1060.0,1177.5,1269.5,1187.0,1361.5,308.5,18.32450890193309,77.41793407952551,0.03444833680987358,-0.03512763977050781,0.0,0.0,0.0,
1_+861812+203988,1378.0,16.0,1273.5,959.0,1189.0,1072.5,1131.5,1060.0,1177.5,1269.5,1241.0,1361.5,308.5,18.3245987334615,77.41793407952551,0.046129364520311356,-0.012912987731397152,0.0,0.0,0.0,
1_+861812+203989,1445.0,24.0,1245.0,895.0,1209.0,1060.0,1076.0,1023.0,1082.0,1231.0,1166.0,1301.0,250.0,18.324688564989913,77.41793407952551,0.0401427298784256,-0.03276648744940758,0.0,0.0,0.0,
1_+861812+203990,1378.0,16.0,1250.0,939.5,1161.0,1029.0,1072.0,1036.0,1120.5,1236.5,1171.5,1313.5,308.5,18.324778396518326,77.41793407952551,0.0440647266805172,-0.0327194407582283,0.0,0.0,0.0,
1_+861812+203991,1387.5,16.5,1245.5,943.0,1154.5,1028.5,1082.5,1032.0,1098.5,1228.5,1177.0,1303.5,328.0,18.324868228046736,77.41793407952551,0.04166800528764725,-0.028389986604452133,0.0,0.0,0.0,
1_+861812+203992,1387.5,16.5,1245.5,943.0,1155.0,1017.0,1069.5,1032.0,1098.5,1228.5,1172.5,1303.5,328.0,18.32495805957515,77.41793407952551,0.04583204910159111,-0.030271030962467194,0.0,0.0,0.0,
1_+861812+203993,1387.5,16.5,1272.0,955.0,1153.0,1007.5,1044.5,1035.0,1119.5,1245.0,1170.5,1322.0,328.0,18.325047891103562,77.41793407952551,0.056694190949201584,-0.0416862927377224,0.0,0.0,0.0,
1_+861812+203994,1387.5,16.5,1272.0,955.0,1134.5,997.0,1038.5,1035.0,1119.5,1245.0,1150.0,1322.0,328.0,18.325137722631972,77.41793407952551,0.05100303515791893,-0.05035400390625,0.0,0.0,0.0,
1_+861812+203995,1387.5,16.5,1409.5,1064.5,1142.5,1010.0,1042.5,1066.5,1139.5,1278.5,1170.0,1361.0,328.0,18.325227554160385,77.41793407952551,0.05784209445118904,-0.09244400262832642,0.0,0.0,0.0,
1_+861812+203996,1387.5,16.5,1409.5,1064.5,1138.0,1014.0,1054.0,1066.5,1139.5,1278.5,1236.0,1361.0,328.0,18.325317385688795,77.41793407952551,0.07970565557479858,-0.06525396555662155,0.0,0.0,0.0,
1_+861812+203997,1409.0,17.0,1806.5,1347.0,1168.5,1065.0,1125.5,1200.5,1352.0,1504.0,1412.0,1706.5,397.5,18.325407217217208,77.41793407952551,0.11268254369497299,-0.122032530605793,0.0,0.0,0.0,
1_+861812+203998,1409.0,17.0,1806.5,1347.0,1208.0,1109.5,1218.0,1200.5,1352.0,1504.0,1555.5,1706.5,397.5,18.32549704874562,77.41793407952551,0.12170029431581497,-0.07353071123361588,0.0,0.0,0.0,
1_+861812+203999,1409.0,17.0,2064.5,1515.0,1219.0,1126.0,1260.0,1311.5,1444.5,1627.0,1610.5,1832.0,397.5,18.32558688027403,77.41793407952551,0.1220908910036087,-0.12338554859161377,0.0,0.0,0.0,
1_+861812+204000,1409.0,17.0,2064.5,1515.0,1225.5,1132.0,1274.0,1311.5,1444.5,1627.0,1593.5,1832.0,397.5,18.325676711802444,77.41793407952551,0.11138733476400375,-0.12862464785575867,0.0,0.0,0.0,
1_+861812+204001,1409.0,17.0,1992.0,1458.5,1211.0,1121.0,1254.0,1275.5,1441.5,1607.5,1568.0,1830.0,397.5,18.325766543330857,77.41793407952551,0.11102417856454849,-0.11931605637073517,0.0,0.0,0.0,
1_+861812+204002,1409.0,17.0,1992.0,1458.5,1195.0,1100.0,1204.5,1275.5,1441.5,1607.5,1555.5,1830.0,397.5,18.325856374859267,77.41793407952551,0.12720027565956116,-0.12307170033454895,0.0,0.0,0.0,
1_+861812+204003,1412.5,16.5,1949.5,1449.0,1197.5,1093.0,1198.0,1251.5,1425.0,1616.5,1553.0,1835.5,408.0,18.32594620638768,77.41793407952551,0.12903960049152374,-0.11327238380908966,0.0,0.0,0.0,
1_+861812+204004,1412.5,16.5,1949.5,1449.0,1211.0,1101.5,1229.5,1251.5,1425.0,1616.5,1526.0,1835.5,408.0,18.326036037916094,77.41793407952551,0.10760459303855896,-0.12185394763946533,0.0,0.0,0.0,
1_+861812+204005,1412.5,16.5,1944.5,1482.5,1207.5,1097.5,1217.0,1232.0,1367.5,1537.0,1490.5,1741.0,408.0,18.326125869444503,77.41793407952551,0.10105419158935547,-0.1321277916431427,0.0,0.0,0.0,
1_+861812+204006,1412.5,16.5,1944.5,1482.5,1209.0,1092.0,1184.0,1232.0,1367.5,1537.0,1456.0,1741.0,408.0,18.326215700972917,77.41793407952551,0.10299547761678696,-0.14371174573898315,0.0,0.0,0.0,
1_+861812+204007,1412.5,16.5,1911.5,1425.0,1199.5,1090.0,1192.0,1223.5,1398.5,1604.0,1525.0,1792.5,408.0,18.326305532501326,77.41793407952551,0.12237280607223511,-0.11262011528015137,0.0,0.0,0.0,
1_+861812+204008,1412.5,16.5,1911.5,1425.0,1163.0,1060.0,1106.5,1223.5,1398.5,1604.0,1666.0,1792.5,408.0,18.32639536402974,77.41793407952551,0.20151615142822266,-0.06883904337882996,0.0,0.0,0.0,
1_+861812+204009,1464.0,24.0,1789.0,1254.0,1232.0,1100.0,1154.0,1210.0,1460.0,1637.0,1620.0,1818.0,298.0,18.326485195558153,77.41793407952551,0.16798846423625946,-0.049574654549360275,0.0,0.0,0.0,
1_+861813+203987,1378.0,16.0,1277.5,982.0,1174.0,1054.5,1112.5,1116.0,1175.5,1291.0,1192.5,1344.0,308.5,18.32450890193309,77.41802391105392,0.03479534760117531,-0.03438893333077431,0.0,0.0,0.0,
1_+861813+203988,1378.0,16.0,1277.5,982.0,1169.0,1071.5,1128.5,1116.0,1175.5,1291.0,1225.0,1344.0,308.5,18.3245987334615,77.41802391105392,0.04110517352819443,-0.020955078303813934,0.0,0.0,0.0,
1_+861813+203989,1378.0,16.0,1273.0,987.0,1166.5,1068.0,1130.5,1118.0,1192.0,1299.0,1211.5,1350.0,308.5,18.324688564989913,77.41802391105392,0.03460999205708504,-0.024779818952083588,0.0,0.0,0.0,
1_+861813+203990,1378.0,16.0,1273.0,987.0,1170.5,1061.5,1134.0,1118.0,1192.0,1299.0,1187.0,1350.0,308.5,18.324778396518326,77.41802391105392,0.022825349122285843,-0.03498392552137375,0.0,0.0,0.0,
1_+861813+203991,1387.5,16.5,1297.5,1002.0,1178.0,1064.0,1125.0,1105.0,1187.0,1283.0,1201.0,1351.5,328.0,18.324868228046736,77.41802391105392,0.03264028578996658,-0.038580868393182755,0.0,0.0,0.0,
1_+861813+203992,1387.5,16.5,1297.5,1002.0,1180.0,1063.5,1115.0,1105.0,1187.0,1283.0,1216.5,1351.5,328.0,18.32495805957515,77.41802391105392,0.043537288904190063,-0.032189637422561646,0.0,0.0,0.0,
1_+861813+203993,1387.5,16.5,1358.0,1042.0,1171.0,1068.0,1112.0,1112.5,1210.0,1316.0,1223.0,1395.5,328.0,18.325047891103562,77.41802391105392,0.04746514931321144,-0.05225420370697975,0.0,0.0,0.0,
1_+861813+203994,1387.5,16.5,1358.0,1042.0,1170.5,1068.5,1119.5,1112.5,1210.0,1316.0,1248.5,1395.5,328.0,18.325137722631972,77.41802391105392,0.05431007221341133,-0.04204108938574791,0.0,0.0,0.0,
1_+861813+203995,1387.5,16.5,1519.5,1152.5,1185.0,1069.5,1135.5,1159.0,1279.0,1426.5,1263.5,1523.5,328.0,18.325227554160385,77.41802391105392,0.05318213999271393,-0.09171810001134872,0.0,0.0,0.0,
1_+861813+203996,1387.5,16.5,1519.5,1152.5,1169.5,1058.0,1111.0,1159.0,1279.0,1426.5,1324.0,1523.5,328.0,18.325317385688795,77.41802391105392,0.08747080713510513,-0.06839096546173096,0.0,0.0,0.0,
1_+861813+203997,1409.0,17.0,1858.5,1361.5,1189.0,1078.5,1143.5,1249.0,1424.5,1586.0,1470.5,1802.0,397.5,18.325407217217208,77.41802391105392,0.1258695274591446,-0.11567452549934387,0.0,0.0,0.0,
1_+861813+203998,1409.0,17.0,1858.5,1361.5,1208.0,1115.5,1221.0,1249.0,1424.5,1586.0,1617.0,1802.0,397.5,18.32549704874562,77.41802391105392,0.13981349766254425,-0.06850671768188477,0.0,0.0,0.0,
1_+861813+203999,1409.0,17.0,2031.5,1496.0,1224.5,1129.0,1271.5,1316.0,1461.0,1660.5,1604.0,1878.0,397.5,18.32558688027403,77.41802391105392,0.11568418145179749,-0.11744609475135803,0.0,0.0,0.0,
