system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
2_+861773+204006,1405.0,16.5,1649.0,1236.5,1148.5,1030.5,1062.5,1132.0,1351.5,1548.0,1367.5,1658.5,369.0,18.326215700972917,77.41443064991745,0.12571223080158234,-0.09341160953044891,0.0,0.0,0.0,
2_+861773+204007,1405.0,16.5,1649.0,1236.5,1170.0,1054.5,1105.0,1132.0,1351.5,1548.0,1355.5,1658.5,369.0,18.326305532501326,77.41443064991745,0.10204505920410156,-0.09778645634651184,0.0,0.0,0.0,
2_+861773+204008,1405.0,16.5,1618.5,1263.5,1184.5,1071.5,1137.5,1151.5,1271.0,1414.0,1348.0,1543.0,369.0,18.32639536402974,77.41443064991745,0.08446784317493439,-0.09134151041507721,0.0,0.0,0.0,
2_+861773+204009,1405.0,16.5,1618.5,1263.5,1171.5,1066.5,1142.5,1151.5,1271.0,1414.0,1313.0,1543.0,369.0,18.326485195558153,77.41443064991745,0.06946944445371628,-0.10418494045734406,0.0,0.0,0.0,
2_+861773+204010,1392.5,16.0,1584.5,1250.0,1170.0,1067.0,1128.5,1152.0,1262.5,1397.5,1306.0,1549.5,351.5,18.326575027086562,77.41443064991745,0.07295387983322144,-0.096286840736866,0.0,0.0,0.0,
2_+861773+204011,1392.5,16.0,1584.5,1250.0,1193.5,1073.5,1166.0,1152.0,1262.5,1397.5,1339.5,1549.5,351.5,18.326664858614976,77.41443064991745,0.06950192153453827,-0.08375861495733261,0.0,0.0,0.0,
2_+861773+204012,1392.5,16.0,1499.5,1137.5,1187.0,1082.5,1136.0,1096.0,1243.5,1362.0,1333.0,1518.5,351.5,18.32675469014339,77.41443064991745,0.07907801121473312,-0.059443458914756775,0.0,0.0,0.0,
2_+861773+204013,1392.5,16.0,1499.5,1137.5,1130.0,988.5,1006.5,1096.0,1243.5,1362.0,1145.0,1518.5,351.5,18.3268445216718,77.41443064991745,0.06309424340724945,-0.1350925713777542,0.0,0.0,0.0,
2_+861773+204014,1392.5,16.0,1299.0,1015.5,1120.0,964.0,957.5,988.5,1101.0,1229.5,1081.0,1355.0,351.5,18.326934353200212,77.41443064991745,0.06123505160212517,-0.09141121804714203,0.0,0.0,0.0,
2_+861773+204015,1392.5,16.0,1299.0,1015.5,1116.0,963.5,978.0,988.5,1101.0,1229.5,1096.5,1355.0,351.5,18.327024184728625,77.41443064991745,0.05732422322034836,-0.08437427878379822,0.0,0.0,0.0,
2_+861773+204016,1379.0,17.0,1288.5,1000.0,1113.0,966.5,975.5,973.5,1076.0,1188.0,1083.0,1303.5,336.0,18.327114016257035,77.41443064991745,0.05260758846998215,-0.08665674179792404,0.0,0.0,0.0,
2_+861773+204017,1379.0,17.0,1288.5,1000.0,1117.5,971.5,980.5,973.5,1076.0,1188.0,1102.0,1303.5,336.0,18.327203847785448,77.41443064991745,0.05857233703136444,-0.07802203297615051,0.0,0.0,0.0,
2_+861774+204000,1408.5,16.5,1719.5,1335.5,1213.0,1111.0,1196.5,1199.0,1353.5,1517.0,1444.0,1667.0,370.5,18.325676711802444,77.41452048144586,0.09390652924776077,-0.08690628409385681,0.0,0.0,0.0,
2_+861774+204001,1408.5,16.5,1719.5,1335.5,1219.0,1119.5,1236.0,1199.0,1353.5,1517.0,1452.0,1667.0,370.5,18.325766543330857,77.41452048144586,0.08036898821592331,-0.08418457210063934,0.0,0.0,0.0,
2_+861774+204002,1408.5,16.5,1768.0,1374.0,1232.0,1122.0,1244.5,1241.0,1359.5,1531.0,1496.0,1697.5,370.5,18.325856374859267,77.41452048144586,0.09179827570915222,-0.08331431448459625,0.0,0.0,0.0,
2_+861774+204003,1408.5,16.5,1768.0,1374.0,1217.0,1135.0,1226.0,1241.0,1359.5,1531.0,1513.5,1697.5,370.5,18.32594620638768,77.41452048144586,0.10477381944656372,-0.07769211381673813,0.0,0.0,0.0,
2_+861774+204004,1405.0,16.5,1722.0,1321.0,1214.5,1127.5,1244.0,1193.5,1375.5,1536.0,1527.0,1688.0,369.0,18.326036037916094,77.41452048144586,0.10205558687448502,-0.060065463185310364,0.0,0.0,0.0,
2_+861774+204005,1405.0,16.5,1722.0,1321.0,1192.5,1093.0,1157.0,1193.5,1375.5,1536.0,1612.5,1688.0,369.0,18.326125869444503,77.41452048144586,0.16481198370456696,-0.03283975273370743,0.0,0.0,0.0,
2_+861774+204006,1467.0,25.0,1645.0,1218.0,1178.0,1055.0,982.0,1136.0,1311.0,1489.0,1577.0,1640.0,289.0,18.326215700972917,77.41452048144586,0.2325126975774765,-0.021104903891682625,0.0,0.0,0.0,
2_+861774+204007,1405.0,16.5,1649.0,1236.5,1146.0,1035.0,1050.0,1132.0,1351.5,1548.0,1498.0,1658.5,369.0,18.326305532501326,77.41452048144586,0.17573708295822144,-0.048960596323013306,0.0,0.0,0.0,
2_+861774+204008,1405.0,16.5,1618.5,1263.5,1183.5,1060.0,1130.0,1151.5,1271.0,1414.0,1374.0,1543.0,369.0,18.32639536402974,77.41452048144586,0.09703696519136429,-0.08207913488149643,0.0,0.0,0.0,
2_+861774+204009,1405.0,16.5,1618.5,1263.5,1180.5,1057.5,1126.5,1151.5,1271.0,1414.0,1310.5,1543.0,369.0,18.326485195558153,77.41452048144586,0.075605608522892,-0.10513690114021301,0.0,0.0,0.0,
2_+861774+204010,1392.5,16.0,1584.5,1250.0,1175.5,1058.0,1126.0,1152.0,1262.5,1397.5,1307.0,1549.5,351.5,18.326575027086562,77.41452048144586,0.07457423210144043,-0.09592171758413315,0.0,0.0,0.0,
2_+861774+204011,1392.5,16.0,1584.5,1250.0,1203.5,1088.5,1169.5,1152.0,1262.5,1397.5,1354.5,1549.5,351.5,18.326664858614976,77.41452048144586,0.07397163659334183,-0.0782499760389328,0.0,0.0,0.0,
2_+861774+204012,1392.5,16.0,1499.5,1137.5,1202.5,1096.0,1163.5,1096.0,1243.5,1362.0,1413.5,1518.5,351.5,18.32675469014339,77.41452048144586,0.09705004096031189,-0.029493818059563637,0.0,0.0,0.0,
2_+861774+204013,1392.5,16.0,1499.5,1137.5,1139.5,1006.0,1035.0,1096.0,1243.5,1362.0,1319.0,1518.5,351.5,18.3268445216718,77.41452048144586,0.11986500024795532,-0.06491348147392273,0.0,0.0,0.0,
2_+861774+204014,1392.5,16.0,1299.0,1015.5,1127.5,969.0,975.5,988.5,1101.0,1229.5,1211.0,1355.0,351.5,18.326934353200212,77.41452048144586,0.10693071037530899,-0.03573895990848541,0.0,0.0,0.0,
2_+861774+204015,1392.5,16.0,1299.0,1015.5,1131.0,966.0,989.5,988.5,1101.0,1229.5,1104.5,1355.0,351.5,18.327024184728625,77.41452048144586,0.054682061076164246,-0.08102387189865112,0.0,0.0,0.0,
2_+861774+204016,1379.0,17.0,1288.5,1000.0,1117.0,960.0,960.5,973.5,1076.0,1188.0,1087.5,1303.5,336.0,18.327114016257035,77.41452048144586,0.062113817781209946,-0.0847955122590065,0.0,0.0,0.0,
2_+861774+204017,1379.0,17.0,1288.5,1000.0,1120.0,964.0,956.5,973.5,1076.0,1188.0,1094.5,1303.5,336.0,18.327203847785448,77.41452048144586,0.0675874873995781,-0.0813983604311943,0.0,0.0,0.0,
2_+861775+204000,1408.5,16.5,1764.5,1380.0,1206.0,1100.5,1177.5,1202.0,1316.5,1455.5,1423.0,1627.0,370.5,18.325676711802444,77.41461031297428,0.09446348249912262,-0.10684455186128616,0.0,0.0,0.0,
2_+861775+204001,1408.5,16.5,1764.5,1380.0,1195.5,1093.5,1181.5,1202.0,1316.5,1455.5,1398.0,1627.0,370.5,18.325766543330857,77.41461031297428,0.08398030698299408,-0.115595743060112,0.0,0.0,0.0,
2_+861775+204002,1408.5,16.5,1817.0,1422.5,1207.5,1103.5,1213.0,1240.0,1358.0,1515.5,1439.0,1666.0,370.5,18.325856374859267,77.41461031297428,0.08527139574289322,-0.11598265171051025,0.0,0.0,0.0,
2_+861775+204003,1408.5,16.5,1817.0,1422.5,1214.5,1116.0,1241.0,1240.0,1358.0,1515.5,1479.5,1666.0,370.5,18.32594620638768,77.41461031297428,0.08768104016780853,-0.1022411435842514,0.0,0.0,0.0,
2_+861775+204004,1405.0,16.5,1812.5,1391.5,1223.5,1117.5,1255.5,1249.5,1416.5,1586.0,1519.0,1747.0,369.0,18.326036037916094,77.41461031297428,0.09502090513706207,-0.08812358975410461,0.0,0.0,0.0,
2_+861775+204005,1405.0,16.5,1812.5,1391.5,1221.5,1115.5,1236.5,1249.5,1416.5,1586.0,1651.5,1747.0,369.0,18.326125869444503,77.41461031297428,0.14348100125789642,-0.0466122031211853,0.0,0.0,0.0,
2_+861775+204006,1405.0,16.5,1692.0,1272.0,1178.5,1089.5,1156.5,1192.0,1379.5,1558.0,1625.0,1710.5,369.0,18.326215700972917,77.41461031297428,0.16855086386203766,-0.020278844982385635,0.0,0.0,0.0,
2_+861775+204007,1405.0,16.5,1692.0,1272.0,1168.5,1072.0,1131.5,1192.0,1379.5,1558.0,1503.5,1710.5,369.0,18.326305532501326,77.41461031297428,0.14059460163116455,-0.05952097475528717,0.0,0.0,0.0,
2_+861775+204008,1405.0,16.5,1585.5,1248.0,1185.5,1061.0,1146.0,1136.5,1269.0,1376.5,1375.0,1534.5,369.0,18.32639536402974,77.41461031297428,0.09045754373073578,-0.07138587534427643,0.0,0.0,0.0,
2_+861775+204009,1405.0,16.5,1585.5,1248.0,1179.0,1067.5,1132.0,1136.5,1269.0,1376.5,1332.0,1534.5,369.0,18.326485195558153,77.41461031297428,0.08115191757678986,-0.08685699105262756,0.0,0.0,0.0,
2_+861775+204010,1392.5,16.0,1635.5,1261.5,1181.5,1057.0,1126.5,1154.5,1244.0,1397.5,1340.0,1536.0,351.5,18.326575027086562,77.41461031297428,0.0865541622042656,-0.09900110214948654,0.0,0.0,0.0,
2_+861775+204011,1392.5,16.0,1635.5,1261.5,1195.0,1067.0,1141.0,1154.5,1244.0,1397.5,1370.0,1536.0,351.5,18.326664858614976,77.41461031297428,0.0914171114563942,-0.08804245293140411,0.0,0.0,0.0,
2_+861775+204012,1392.5,16.0,1752.5,1309.5,1186.5,1086.5,1153.5,1199.5,1349.5,1509.5,1458.0,1675.5,351.5,18.32675469014339,77.41461031297428,0.1165439561009407,-0.09168263524770737,0.0,0.0,0.0,
2_+861775+204013,1392.5,16.0,1752.5,1309.5,1174.0,1065.0,1123.5,1199.5,1349.5,1509.5,1542.0,1675.5,351.5,18.3268445216718,77.41461031297428,0.15701796114444733,-0.06380096077919006,0.0,0.0,0.0,
2_+861775+204014,1392.5,16.0,1720.0,1276.5,1171.5,1039.0,1108.0,1164.5,1315.0,1470.0,1496.5,1629.5,351.5,18.326934353200212,77.41461031297428,0.14741191267967224,-0.07091743499040604,0.0,0.0,0.0,
2_+861775+204015,1392.5,16.0,1720.0,1276.5,1159.5,1024.0,1088.5,1164.5,1315.0,1470.0,1357.5,1629.5,351.5,18.327024184728625,77.41461031297428,0.1095588207244873,-0.11815647035837173,0.0,0.0,0.0,
2_+861775+204016,1379.0,17.0,1664.0,1244.5,1146.5,1010.0,1047.5,1121.5,1252.0,1402.5,1310.5,1557.5,336.0,18.327114016257035,77.41461031297428,0.1112738847732544,-0.11901220679283142,0.0,0.0,0.0,
2_+861775+204017,1379.0,17.0,1664.0,1244.5,1156.5,1009.5,1050.0,1121.5,1252.0,1402.5,1285.0,1557.5,336.0,18.327203847785448,77.41461031297428,0.1008845642209053,-0.12854865193367004,0.0,0.0,0.0,
2_+861776+204000,1408.5,16.5,1764.5,1380.0,1199.5,1088.5,1169.5,1202.0,1316.5,1455.5,1411.0,1627.0,370.5,18.325676711802444,77.41470014450267,0.09366695582866669,-0.111039899289608,0.0,0.0,0.0,
2_+861776+204001,1408.5,16.5,1764.5,1380.0,1203.0,1092.5,1167.0,1202.0,1316.5,1455.5,1384.0,1627.0,370.5,18.325766543330857,77.41470014450267,0.08510977029800415,-0.12056045234203339,0.0,0.0,0.0,
2_+861776+204002,1408.5,16.5,1817.0,1422.5,1200.5,1097.5,1198.5,1240.0,1358.0,1515.5,1404.0,1666.0,370.5,18.325856374859267,77.41470014450267,0.07904887944459915,-0.12807819247245789,0.0,0.0,0.0,
2_+861776+204003,1408.5,16.5,1817.0,1422.5,1215.5,1100.0,1212.5,1240.0,1358.0,1515.5,1423.0,1666.0,370.5,18.32594620638768,77.41470014450267,0.07988132536411285,-0.12146997451782227,0.0,0.0,0.0,
2_+861776+204004,1405.0,16.5,1812.5,1391.5,1207.0,1102.5,1206.0,1249.5,1416.5,1586.0,1439.0,1747.0,369.0,18.326036037916094,77.41470014450267,0.08813163638114929,-0.11481769382953644,0.0,0.0,0.0,
2_+861776+204005,1405.0,16.5,1812.5,1391.5,1214.5,1110.0,1223.5,1249.5,1416.5,1586.0,1473.5,1747.0,369.0,18.326125869444503,77.41470014450267,0.09272731840610504,-0.10310851037502289,0.0,0.0,0.0,
2_+861776+204006,1405.0,16.5,1692.0,1272.0,1201.5,1099.5,1198.5,1192.0,1379.5,1558.0,1439.0,1710.5,369.0,18.326215700972917,77.41470014450267,0.09108113497495651,-0.08090980350971222,0.0,0.0,0.0,
2_+861776+204007,1405.0,16.5,1692.0,1272.0,1182.5,1062.5,1154.0,1192.0,1379.5,1558.0,1363.5,1710.5,369.0,18.326305532501326,77.41470014450267,0.08320268988609314,-0.10752390325069427,0.0,0.0,0.0,
2_+861776+204008,1405.0,16.5,1585.5,1248.0,1181.0,1071.0,1135.0,1136.5,1269.0,1376.5,1325.5,1534.5,369.0,18.32639536402974,77.41470014450267,0.0774194523692131,-0.08932182192802429,0.0,0.0,0.0,
2_+861776+204009,1405.0,16.5,1585.5,1248.0,1171.0,1053.5,1126.0,1136.5,1269.0,1376.5,1306.5,1534.5,369.0,18.326485195558153,77.41470014450267,0.07425359636545181,-0.09642733633518219,0.0,0.0,0.0,
2_+861776+204010,1392.5,16.0,1635.5,1261.5,1176.0,1038.0,1118.0,1154.5,1244.0,1397.5,1292.0,1536.0,351.5,18.326575027086562,77.41470014450267,0.07225945591926575,-0.11700226366519928,0.0,0.0,0.0,
2_+861776+204011,1392.5,16.0,1635.5,1261.5,1178.5,1056.0,1130.5,1154.5,1244.0,1397.5,1339.0,1536.0,351.5,18.326664858614976,77.41470014450267,0.08462170511484146,-0.09938467293977737,0.0,0.0,0.0,
2_+861776+204012,1392.5,16.0,1752.5,1309.5,1186.5,1069.5,1158.0,1199.5,1349.5,1509.5,1414.0,1675.5,351.5,18.32675469014339,77.41470014450267,0.09968934208154678,-0.1068391352891922,0.0,0.0,0.0,
2_+861776+204013,1392.5,16.0,1752.5,1309.5,1188.5,1088.0,1182.0,1199.5,1349.5,1509.5,1486.5,1675.5,351.5,18.3268445216718,77.41470014450267,0.11426113545894623,-0.08198977261781693,0.0,0.0,0.0,
2_+861776+204014,1392.5,16.0,1720.0,1276.5,1196.5,1077.5,1156.0,1164.5,1315.0,1470.0,1501.5,1629.5,351.5,18.326934353200212,77.41470014450267,0.12983055412769318,-0.06797873228788376,0.0,0.0,0.0,
2_+861776+204015,1392.5,16.0,1720.0,1276.5,1187.5,1056.5,1130.5,1164.5,1315.0,1470.0,1459.0,1629.5,351.5,18.327024184728625,77.41470014450267,0.12688134610652924,-0.08210498094558716,0.0,0.0,0.0,
2_+861776+204016,1379.0,17.0,1664.0,1244.5,1169.5,1058.5,1117.5,1121.5,1252.0,1402.5,1451.0,1557.5,336.0,18.327114016257035,77.41470014450267,0.1298101395368576,-0.06839702278375626,0.0,0.0,0.0,
2_+861776+204017,1379.0,17.0,1664.0,1244.5,1171.0,1055.0,1127.5,1121.5,1252.0,1402.5,1458.5,1557.5,336.0,18.327203847785448,77.41470014450267,0.12799690663814545,-0.0659453347325325,0.0,0.0,0.0,
2_+861777+204000,1401.0,17.5,1715.0,1344.5,1203.0,1089.5,1181.5,1190.5,1324.5,1450.0,1411.5,1650.0,367.0,18.325676711802444,77.41478997603109,0.0886264517903328,-0.09700189530849457,0.0,0.0,0.0,
2_+861777+204001,1401.0,17.5,1715.0,1344.5,1212.0,1092.5,1196.5,1190.5,1324.5,1450.0,1397.0,1650.0,367.0,18.325766543330857,77.41478997603109,0.07720944285392761,-0.10208596289157867,0.0,0.0,0.0,
2_+861777+204002,1401.0,17.5,1710.5,1351.5,1205.0,1094.0,1186.5,1192.0,1312.5,1485.5,1412.5,1637.0,367.0,18.325856374859267,77.41478997603109,0.08695652335882187,-0.09538547694683075,0.0,0.0,0.0,
2_+861777+204003,1401.0,17.5,1710.5,1351.5,1192.0,1091.0,1183.5,1192.0,1312.5,1485.5,1433.0,1637.0,367.0,18.32594620638768,77.41478997603109,0.09539426863193512,-0.0882420763373375,0.0,0.0,0.0,
2_+861777+204004,1402.0,17.5,1677.5,1311.5,1181.0,1085.0,1174.0,1175.5,1299.0,1451.0,1421.0,1600.5,375.5,18.326036037916094,77.41478997603109,0.09522434324026108,-0.0827806144952774,0.0,0.0,0.0,
2_+861777+204005,1402.0,17.5,1677.5,1311.5,1198.0,1089.5,1200.0,1175.5,1299.0,1451.0,1391.5,1600.5,375.5,18.326125869444503,77.41478997603109,0.0740550309419632,-0.09317290782928467,0.0,0.0,0.0,
2_+861777+204006,1402.0,17.5,1587.0,1240.5,1197.0,1084.5,1153.5,1151.5,1237.0,1392.5,1359.5,1500.0,375.5,18.326215700972917,77.41478997603109,0.08175254613161087,-0.077400803565979,0.0,0.0,0.0,
2_+861777+204007,1402.0,17.5,1587.0,1240.5,1179.5,1059.5,1124.5,1151.5,1237.0,1392.5,1298.0,1500.0,375.5,18.326305532501326,77.41478997603109,0.07166898995637894,-0.10018021613359451,0.0,0.0,0.0,
2_+861777+204008,1402.0,17.5,1537.0,1209.5,1176.5,1060.5,1119.0,1112.0,1209.5,1349.5,1295.0,1452.0,375.5,18.32639536402974,77.41478997603109,0.07297985255718231,-0.08537889271974564,0.0,0.0,0.0,
2_+861777+204009,1402.0,17.5,1537.0,1209.5,1164.5,1044.5,1114.5,1112.0,1209.5,1349.5,1261.5,1452.0,375.5,18.326485195558153,77.41478997603109,0.061900846660137177,-0.09838484972715378,0.0,0.0,0.0,
2_+861777+204010,1396.0,17.5,1622.5,1254.5,1165.5,1042.0,1111.0,1139.5,1243.5,1402.5,1273.0,1552.0,376.0,18.326575027086562,77.41478997603109,0.06808256357908249,-0.12028210610151291,0.0,0.0,0.0,
2_+861777+204011,1396.0,17.5,1622.5,1254.5,1180.5,1069.0,1131.5,1139.5,1243.5,1402.5,1358.5,1552.0,376.0,18.326664858614976,77.41478997603109,0.09117778390645981,-0.0882832258939743,0.0,0.0,0.0,
2_+861777+204012,1396.0,17.5,1815.0,1382.5,1187.5,1072.5,1159.5,1209.5,1331.5,1528.0,1448.0,1718.0,376.0,18.32675469014339,77.41478997603109,0.11072294414043427,-0.11202570050954819,0.0,0.0,0.0,
2_+861777+204013,1396.0,17.5,1815.0,1382.5,1190.5,1081.5,1172.0,1209.5,1331.5,1528.0,1491.5,1718.0,376.0,18.3268445216718,77.41478997603109,0.12005387991666794,-0.09737376868724823,0.0,0.0,0.0,
2_+861777+204014,1396.0,17.5,1892.5,1429.5,1199.5,1082.0,1172.0,1205.0,1367.0,1535.5,1487.0,1768.0,376.0,18.326934353200212,77.41478997603109,0.11847282946109772,-0.11996863782405853,0.0,0.0,0.0,
2_+861777+204015,1396.0,17.5,1892.5,1429.5,1192.0,1071.5,1149.0,1205.0,1367.0,1535.5,1448.0,1768.0,376.0,18.327024184728625,77.41478997603109,0.11513284593820572,-0.13304394483566284,0.0,0.0,0.0,
2_+861777+204016,1395.5,17.0,1898.5,1399.0,1190.0,1060.0,1140.5,1197.0,1332.0,1530.5,1430.0,1721.0,380.0,18.327114016257035,77.41478997603109,0.11277657747268677,-0.14069852232933044,0.0,0.0,0.0,
2_+861777+204017,1395.5,17.0,1898.5,1399.0,1168.5,1061.0,1126.0,1197.0,1332.0,1530.5,1433.0,1721.0,380.0,18.327203847785448,77.41478997603109,0.1199808195233345,-0.13978663086891174,0.0,0.0,0.0,
2_+861778+204000,1401.0,17.5,1715.0,1344.5,1186.0,1082.5,1167.0,1190.5,1324.5,1450.0,1410.0,1650.0,367.0,18.325676711802444,77.4148798075595,0.09459246695041656,-0.09743852913379669,0.0,0.0,0.0,
2_+861778+204001,1401.0,17.5,1715.0,1344.5,1211.5,1106.5,1210.0,1190.5,1324.5,1450.0,1425.0,1650.0,367.0,18.325766543330857,77.4148798075595,0.08160829544067383,-0.0922074168920517,0.0,0.0,0.0,
2_+861778+204002,1401.0,17.5,1710.5,1351.5,1202.5,1104.5,1187.0,1192.0,1312.5,1485.5,1427.5,1637.0,367.0,18.325856374859267,77.4148798075595,0.09199279546737671,-0.0901499018073082,0.0,0.0,0.0,
2_+861778+204003,1401.0,17.5,1710.5,1351.5,1199.0,1082.0,1159.5,1192.0,1312.5,1485.5,1430.5,1637.0,367.0,18.32594620638768,77.4148798075595,0.10457120835781097,-0.08915193378925323,0.0,0.0,0.0,
2_+861778+204004,1402.0,17.5,1677.5,1311.5,1177.5,1061.5,1144.0,1175.5,1299.0,1451.0,1379.5,1600.5,375.5,18.326036037916094,77.4148798075595,0.09311456233263016,-0.09763570874929428,0.0,0.0,0.0,
2_+861778+204005,1402.0,17.5,1677.5,1311.5,1186.0,1062.5,1144.0,1175.5,1299.0,1451.0,1326.0,1600.5,375.5,18.326125869444503,77.4148798075595,0.07372201979160309,-0.11703839153051376,0.0,0.0,0.0,
2_+861778+204006,1402.0,17.5,1587.0,1240.5,1183.5,1063.0,1135.5,1151.5,1237.0,1392.5,1313.5,1500.0,375.5,18.326215700972917,77.4148798075595,0.07271833717823029,-0.09430955350399017,0.0,0.0,0.0,
2_+861778+204007,1402.0,17.5,1587.0,1240.5,1172.5,1056.5,1118.0,1151.5,1237.0,1392.5,1286.5,1500.0,375.5,18.326305532501326,77.4148798075595,0.07022067904472351,-0.104575514793396,0.0,0.0,0.0,
2_+861778+204008,1402.0,17.5,1537.0,1209.5,1172.5,1052.5,1110.0,1112.0,1209.5,1349.5,1284.5,1452.0,375.5,18.32639536402974,77.4148798075595,0.07289167493581772,-0.08941914141178131,0.0,0.0,0.0,
2_+861778+204009,1402.0,17.5,1537.0,1209.5,1171.5,1050.0,1109.0,1112.0,1209.5,1349.5,1273.0,1452.0,375.5,18.326485195558153,77.4148798075595,0.06894881278276443,-0.09386765956878662,0.0,0.0,0.0,
2_+861778+204010,1396.0,17.5,1622.5,1254.5,1163.0,1047.0,1112.0,1139.5,1243.5,1402.5,1298.5,1552.0,376.0,18.326575027086562,77.4148798075595,0.07767628133296967,-0.11053124070167542,0.0,0.0,0.0,
2_+861778+204011,1396.0,17.5,1622.5,1254.5,1176.0,1052.5,1138.5,1139.5,1243.5,1402.5,1390.0,1552.0,376.0,18.326664858614976,77.4148798075595,0.09953339397907257,-0.0769871324300766,0.0,0.0,0.0,
2_+861778+204012,1396.0,17.5,1815.0,1382.5,1186.0,1063.5,1155.5,1209.5,1331.5,1528.0,1466.5,1718.0,376.0,18.32675469014339,77.4148798075595,0.11868799477815628,-0.10572823137044907,0.0,0.0,0.0,
2_+861778+204013,1396.0,17.5,1815.0,1382.5,1179.5,1076.0,1168.5,1209.5,1331.5,1528.0,1461.0,1718.0,376.0,18.3268445216718,77.4148798075595,0.11139947921037674,-0.10763408243656158,0.0,0.0,0.0,
2_+861778+204014,1396.0,17.5,1892.5,1429.5,1191.0,1090.5,1189.5,1205.0,1367.0,1535.5,1485.5,1768.0,376.0,18.326934353200212,77.4148798075595,0.11074697226285934,-0.12046436220407486,0.0,0.0,0.0,
2_+861778+204015,1396.0,17.5,1892.5,1429.5,1185.5,1081.0,1163.5,1205.0,1367.0,1535.5,1472.5,1768.0,376.0,18.327024184728625,77.4148798075595,0.11717599630355835,-0.1248239055275917,0.0,0.0,0.0,
2_+861778+204016,1395.5,17.0,1898.5,1399.0,1174.5,1055.0,1120.0,1197.0,1332.0,1530.5,1449.0,1721.0,380.0,18.327114016257035,77.4148798075595,0.12798377871513367,-0.13431133329868317,0.0,0.0,0.0,
2_+861778+204017,1395.5,17.0,1898.5,1399.0,1176.5,1057.5,1128.0,1197.0,1332.0,1530.5,1452.5,1721.0,380.0,18.327203847785448,77.4148798075595,0.12590177357196808,-0.13307973742485046,0.0,0.0,0.0,
2_+861779+203999,1401.0,17.5,1553.0,1122.0,1151.0,1035.0,1048.5,1105.0,1270.0,1446.5,1423.5,1572.5,367.0,18.32558688027403,77.41496963908791,0.152133971452713,-0.043435581028461456,0.0,0.0,0.0,
2_+861779+204000,1401.0,17.5,1580.5,1159.5,1166.0,1047.5,1114.5,1119.5,1247.0,1370.0,1353.0,1504.0,367.0,18.325676711802444,77.41496963908791,0.09714040160179138,-0.07752491533756256,0.0,0.0,0.0,
2_+861779+204001,1401.0,17.5,1580.5,1159.5,1190.5,1063.0,1158.5,1119.5,1247.0,1370.0,1345.5,1504.0,367.0,18.325766543330857,77.41496963908791,0.074775330722332,-0.08028041571378708,0.0,0.0,0.0,
2_+861779+204002,1401.0,17.5,1502.0,1146.5,1179.0,1068.0,1143.5,1100.5,1191.0,1328.5,1325.0,1422.5,367.0,18.325856374859267,77.41496963908791,0.07364946603775024,-0.06258106231689453,0.0,0.0,0.0,
2_+861779+204003,1401.0,17.5,1502.0,1146.5,1177.0,1072.0,1129.0,1100.5,1191.0,1328.5,1317.0,1422.5,367.0,18.32594620638768,77.41496963908791,0.07691086083650589,-0.06555435061454773,0.0,0.0,0.0,
2_+861779+204004,1402.0,17.5,1486.5,1162.0,1174.0,1067.0,1128.5,1104.0,1203.0,1350.5,1308.0,1457.0,375.5,18.326036037916094,77.41496963908791,0.07381463795900345,-0.06375619769096375,0.0,0.0,0.0,
2_+861779+204005,1402.0,17.5,1486.5,1162.0,1175.5,1068.5,1126.0,1104.0,1203.0,1350.5,1328.5,1457.0,375.5,18.326125869444503,77.41496963908791,0.08254525065422058,-0.056027960032224655,0.0,0.0,0.0,
2_+861779+204006,1402.0,17.5,1483.5,1166.0,1169.0,1049.0,1124.5,1112.5,1209.0,1332.0,1304.0,1466.5,375.5,18.326215700972917,77.41496963908791,0.07386944442987442,-0.06441929191350937,0.0,0.0,0.0,
2_+861779+204007,1402.0,17.5,1483.5,1166.0,1161.0,1039.5,1107.5,1112.5,1209.0,1332.0,1280.5,1466.5,375.5,18.326305532501326,77.41496963908791,0.07251008599996567,-0.07342036068439484,0.0,0.0,0.0,
2_+861779+204008,1402.0,17.5,1487.5,1156.0,1162.0,1042.0,1106.0,1088.0,1189.5,1287.0,1277.0,1457.0,375.5,18.32639536402974,77.41496963908791,0.07181942462921143,-0.07607953995466232,0.0,0.0,0.0,
2_+861779+204009,1402.0,17.5,1487.5,1156.0,1169.0,1035.5,1097.0,1088.0,1189.5,1287.0,1250.5,1457.0,375.5,18.326485195558153,77.41496963908791,0.065529465675354,-0.0864877849817276,0.0,0.0,0.0,
2_+861779+204010,1396.0,17.5,1585.0,1213.0,1166.0,1036.5,1099.5,1138.0,1237.5,1377.5,1277.5,1510.0,376.0,18.326575027086562,77.41496963908791,0.07504852861166,-0.1072492003440857,0.0,0.0,0.0,
2_+861779+204011,1396.0,17.5,1585.0,1213.0,1178.5,1070.5,1146.5,1138.0,1237.5,1377.5,1375.0,1510.0,376.0,18.326664858614976,77.41496963908791,0.09068724513053894,-0.07100986689329147,0.0,0.0,0.0,
2_+861779+204012,1396.0,17.5,1712.0,1299.0,1185.5,1086.0,1171.5,1183.0,1313.0,1454.0,1464.0,1614.0,376.0,18.32675469014339,77.41496963908791,0.11096381396055222,-0.0777115449309349,0.0,0.0,0.0,
